,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,SP500
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,275.5801086425781,8.077005386352539,36.477718353271484,131.08692932128906,125.02039337158203,184.27259826660156,329.80999755859375,31.810623168945312,28.68400001525879,50.49576187133789,112.08512878417969,95.39197540283203,3257.85009765625,291.489990234375,9.420000076293945,37.380001068115234,145.97000122070312,141.08999633789062,200.7899932861328,329.80999755859375,37.13472366333008,28.68400001525879,59.20000076293945,118.94000244140625,102.16999816894531,3257.85009765625,294.5799865722656,9.420000076293945,37.380001068115234,146.02000427246094,141.10000610351562,200.8000030517578,329.9800109863281,37.33396530151367,28.713333129882812,59.47999954223633,119.88999938964844,102.19000244140625,3258.139892578125,291.0,9.1899995803833,36.54999923706055,145.0800018310547,139.25999450683594,197.80999755859375,324.7799987792969,36.88804626464844,28.11400032043457,59.0099983215332,118.69999694824219,100.80999755859375,3235.530029296875,294.05999755859375,9.289999961853027,37.0,145.8699951171875,139.7899932861328,198.0,326.1000061035156,37.286529541015625,28.299999237060547,59.470001220703125,118.86000061035156,100.9000015258789,3244.669921875,2103600,43425700,7454400,5777000,10803700,3554200,4485800,16514072,142981500,5002100,6764900,1369900,3459930000
2020-01-03,275.80706787109375,7.896945476531982,35.44330596923828,129.56924438476562,123.37057495117188,183.62100219726562,325.8999938964844,31.639949798583984,29.534000396728516,49.90721893310547,111.09564971923828,95.09319305419922,3234.85009765625,291.7300109863281,9.210000038146973,36.31999969482422,144.27999877929688,138.33999633789062,200.0800018310547,325.8999938964844,36.93548583984375,29.534000396728516,58.5099983215332,117.88999938964844,101.8499984741211,3234.85009765625,292.8999938964844,9.369999885559082,36.91999816894531,145.3699951171875,139.22999572753906,200.5500030517578,329.8599853515625,37.2296028137207,30.266666412353516,58.810001373291016,118.79000091552734,102.01000213623047,3246.14990234375,289.3299865722656,9.149999618530273,36.11000061035156,143.0,137.0800018310547,198.85000610351562,325.5299987792969,36.688804626464844,29.128000259399414,58.02000045776367,117.58999633789062,100.36000061035156,3222.340087890625,290.04998779296875,9.3100004196167,36.72999954223633,143.5,137.5,199.38999938964844,326.7799987792969,36.736244201660156,29.366666793823242,58.5,118.2699966430664,101.41999816894531,3226.360107421875,1926000,45040800,9173000,5752400,10386800,2767600,3806900,14922848,266677500,5161800,5399200,1145500,3484700000
2020-01-06,275.8826904296875,7.854073524475098,34.974891662597656,129.40760803222656,123.2724838256836,185.68594360351562,335.8299865722656,31.599321365356445,30.1026668548584,49.22483825683594,110.8694839477539,95.03717803955078,3246.280029296875,291.80999755859375,9.15999984741211,35.84000015258789,144.10000610351562,138.22999572753906,202.3300018310547,335.8299865722656,36.88804626464844,30.1026668548584,57.709999084472656,117.6500015258789,101.79000091552734,3246.280029296875,292.07000732421875,9.170000076293945,36.18000030517578,144.1999969482422,138.27000427246094,202.77000427246094,336.3599853515625,37.00189971923828,30.104000091552734,57.790000915527344,118.08999633789062,101.80000305175781,3246.840087890625,288.6199951171875,9.0600004196167,35.79999923706055,142.85000610351562,136.5,199.35000610351562,321.20001220703125,36.71726989746094,29.333332061767578,56.81999969482422,116.7699966430664,101.05999755859375,3214.639892578125,290.54998779296875,9.100000381469727,35.95000076293945,144.0,136.55999755859375,199.60000610351562,323.1199951171875,36.831119537353516,29.364667892456055,57.06999969482422,117.4000015258789,101.43000030517578,3217.550048828125,2655100,43372300,8408200,7731300,10259000,4660400,5663100,15771951,151995000,6869200,6445500,1454100,3702460000
2020-01-07,275.4477844238281,7.9312424659729,34.301544189453125,130.19786071777344,121.1767578125,185.9612579345703,330.75,31.493656158447266,31.270666122436523,48.755706787109375,109.8423080444336,95.20523834228516,3237.179931640625,291.3500061035156,9.25,35.150001525878906,144.97999572753906,135.8800048828125,202.6300048828125,330.75,36.764705657958984,31.270666122436523,57.15999984741211,116.55999755859375,101.97000122070312,3237.179931640625,291.69000244140625,9.25,35.84000015258789,145.4499969482422,137.86000061035156,202.67999267578125,336.70001220703125,37.12523651123047,31.441999435424805,57.689998626708984,117.5199966430664,102.23999786376953,3244.909912109375,289.2799987792969,9.119999885559082,34.7400016784668,141.3800048828125,135.82000732421875,200.50999450683594,330.29998779296875,36.69829177856445,30.224000930786133,57.13999938964844,116.19999694824219,101.54000091552734,3232.429931640625,291.32000732421875,9.199999809265137,35.75,144.00999450683594,137.27999877929688,201.8699951171875,336.4700012207031,37.11574935913086,30.760000228881836,57.529998779296875,117.26000213623047,101.75,3241.860107421875,1963400,44984100,17556800,7382900,10531300,4047400,4703200,20108107,268231500,4006800,6846900,1388600,3435910000
2020-01-08,278.6054382324219,7.9312424659729,33.81361389160156,130.17990112304688,122.12206268310547,188.97142028808594,339.260009765625,31.745603561401367,32.80933380126953,48.653350830078125,109.46536254882812,95.37329864501953,3253.050048828125,294.69000244140625,9.25,34.650001525878906,144.9600067138672,136.94000244140625,205.91000366210938,339.260009765625,37.05882263183594,32.80933380126953,57.040000915527344,116.16000366210938,102.1500015258789,3253.050048828125,295.4800109863281,9.300000190734863,35.20000076293945,145.97999572753906,137.5800018310547,206.69000244140625,342.70001220703125,37.21062469482422,33.232666015625,57.5099983215332,116.7300033569336,102.9800033569336,3267.070068359375,290.5,9.170000076293945,34.40999984741211,143.6999969482422,135.60000610351562,202.1999969482422,331.04998779296875,36.764705657958984,31.215333938598633,57.029998779296875,115.68000030517578,100.33999633789062,3236.669921875,290.989990234375,9.229999542236328,35.040000915527344,144.8699951171875,135.6999969482422,202.6199951171875,331.489990234375,36.774192810058594,31.579999923706055,57.20000076293945,116.30000305175781,100.47000122070312,3238.590087890625,2492800,45994900,13229400,6605800,9695300,5284200,7104500,16403507,467164500,5627500,5875800,1521500,3726840000
2020-01-09,283.0773620605469,7.939815044403076,34.23324203491211,130.56607055664062,122.56793212890625,191.21070861816406,335.6600036621094,31.607444763183594,32.089332580566406,48.67041015625,110.59619903564453,96.12956237792969,3274.699951171875,299.4200134277344,9.260000228881836,35.08000183105469,145.38999938964844,137.44000244140625,208.35000610351562,335.6600036621094,36.89753341674805,32.089332580566406,57.060001373291016,117.36000061035156,102.95999908447266,3274.699951171875,301.9599914550781,9.3100004196167,35.099998474121094,146.02999877929688,138.22999572753906,209.3699951171875,343.4200134277344,37.25806427001953,33.253334045410156,57.560001373291016,117.37000274658203,104.0199966430664,3275.580078125,297.7099914550781,9.180000305175781,34.529998779296875,144.99000549316406,137.0399932861328,206.10000610351562,334.6099853515625,36.80265808105469,31.524667739868164,56.86000061035156,116.08000183105469,102.4000015258789,3263.669921875,298.54998779296875,9.300000190734863,34.9900016784668,145.75999450683594,138.0500030517578,206.86000061035156,342.0,37.25806427001953,33.13999938964844,57.349998474121094,116.1500015258789,102.56999969482422,3266.030029296875,3261200,51817400,9610400,6112700,9469000,5971600,4709300,21971895,426606000,5775400,5563700,1790100,3641230000
2020-01-10,281.0162353515625,7.9312424659729,33.81361389160156,130.26968383789062,121.34620666503906,190.21954345703125,329.04998779296875,32.095088958740234,31.876667022705078,48.33775329589844,109.67267608642578,94.94381713867188,3265.35009765625,297.239990234375,9.25,34.650001525878906,145.05999755859375,136.07000732421875,207.27000427246094,329.04998779296875,37.466793060302734,31.876667022705078,56.66999816894531,116.37999725341797,101.69000244140625,3265.35009765625,300.2699890136719,9.359999656677246,36.45000076293945,146.17999267578125,137.25,208.9499969482422,338.5,37.5996208190918,32.3293342590332,57.150001525878906,117.33999633789062,102.88999938964844,3282.989990234375,296.6600036621094,9.25,34.5099983215332,144.89999389648438,135.80999755859375,207.27000427246094,327.2699890136719,36.97343444824219,31.579999923706055,56.58000183105469,115.9800033569336,101.54000091552734,3260.860107421875,300.0,9.270000457763672,35.150001525878906,145.75,137.2100067138672,208.44000244140625,337.1300048828125,36.9829216003418,32.11933135986328,57.099998474121094,117.23999786376953,102.7300033569336,3281.81005859375,2024200,39796300,9644900,5042600,10190900,2336400,4718300,21557357,194392500,5285000,6054800,1462400,3214580000
2020-01-13,283.502685546875,7.922667980194092,34.13565444946289,130.8444366455078,122.35394287109375,189.5220489501953,338.9200134277344,32.030067443847656,34.990665435791016,48.371864318847656,109.20148468017578,93.68335723876953,3288.1298828125,299.8699951171875,9.239999771118164,34.97999954223633,145.6999969482422,137.1999969482422,206.50999450683594,338.9200134277344,37.390892028808594,34.990665435791016,56.709999084472656,115.87999725341797,100.33999633789062,3288.1298828125,300.6499938964844,9.260000228881836,35.0,145.7899932861328,137.1999969482422,207.77999877929688,340.8500061035156,37.73244857788086,35.04199981689453,56.779998779296875,116.55000305175781,102.05999755859375,3288.1298828125,296.79998779296875,9.109999656677246,34.4900016784668,144.72000122070312,135.75999450683594,205.75999450683594,331.510009765625,37.20113754272461,32.79999923706055,56.189998626708984,115.37000274658203,100.27999877929688,3268.429931640625,296.9200134277344,9.25,34.689998626708984,145.47999572753906,136.19000244140625,207.3800048828125,331.79998779296875,37.59013366699219,32.900001525878906,56.52000045776367,116.37999725341797,101.73999786376953,3271.1298828125,1778600,48553700,7465700,4593200,12355200,2784200,6290000,15392405,397764000,6235800,6112600,1569700,3459390000
