Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ,TSLA,WMT,MCD,USB,YUM,NFLX,JPM,PFE,F,GM,COST,JNJ
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,28.68400001525879,113.8010482788086,188.3770751953125,53.313934326171875,97.17262268066406,329.80999755859375,128.74703979492188,33.538970947265625,9.018383979797363,36.845375061035156,278.1682434082031,135.93653869628906,28.68400001525879,118.94000244140625,200.7899932861328,59.20000076293945,102.16999816894531,329.80999755859375,141.08999633789062,37.13472366333008,9.420000076293945,37.380001068115234,291.489990234375,145.97000122070312,28.713333129882812,119.88999938964844,200.8000030517578,59.47999954223633,102.19000244140625,329.9800109863281,141.10000610351562,37.33396530151367,9.420000076293945,37.380001068115234,294.5799865722656,146.02000427246094,28.11400032043457,118.69999694824219,197.80999755859375,59.0099983215332,100.80999755859375,324.7799987792969,139.25999450683594,36.88804626464844,9.1899995803833,36.54999923706055,291.0,145.0800018310547,28.299999237060547,118.86000061035156,198.0,59.470001220703125,100.9000015258789,326.1000061035156,139.7899932861328,37.286529541015625,9.289999961853027,37.0,294.05999755859375,145.8699951171875,142981500.0,6764900.0,3554200.0,5002100.0,1369900.0,4485800.0,10803700.0,16514072.0,43425700.0,7454400.0,2103600.0,5777000.0
2020-01-03,29.534000396728516,112.79643249511719,187.71095275878906,52.692535400390625,96.86827087402344,325.8999938964844,127.04806518554688,33.3590202331543,8.817337036132812,35.800533294677734,278.39727783203125,134.36270141601562,29.534000396728516,117.88999938964844,200.0800018310547,58.5099983215332,101.8499984741211,325.8999938964844,138.33999633789062,36.93548583984375,9.210000038146973,36.31999969482422,291.7300109863281,144.27999877929688,30.266666412353516,118.79000091552734,200.5500030517578,58.810001373291016,102.01000213623047,329.8599853515625,139.22999572753906,37.2296028137207,9.369999885559082,36.91999816894531,292.8999938964844,145.3699951171875,29.128000259399414,117.58999633789062,198.85000610351562,58.02000045776367,100.36000061035156,325.5299987792969,137.0800018310547,36.688804626464844,9.149999618530273,36.11000061035156,289.3299865722656,143.0,29.366666793823242,118.2699966430664,199.38999938964844,58.5,101.41999816894531,326.7799987792969,137.5,36.736244201660156,9.3100004196167,36.72999954223633,290.04998779296875,143.5,266677500.0,5399200.0,2767600.0,5161800.0,1145500.0,3806900.0,10386800.0,14922848.0,45040800.0,9173000.0,1926000.0,5752400.0
2020-01-06,30.1026668548584,112.56680297851562,189.82186889648438,51.972084045410156,96.81120300292969,335.8299865722656,126.947021484375,33.31617736816406,8.769469261169434,35.327396392822266,278.4736328125,134.19509887695312,30.1026668548584,117.6500015258789,202.3300018310547,57.709999084472656,101.79000091552734,335.8299865722656,138.22999572753906,36.88804626464844,9.15999984741211,35.84000015258789,291.80999755859375,144.10000610351562,30.104000091552734,118.08999633789062,202.77000427246094,57.790000915527344,101.80000305175781,336.3599853515625,138.27000427246094,37.00189971923828,9.170000076293945,36.18000030517578,292.07000732421875,144.1999969482422,29.333332061767578,116.7699966430664,199.35000610351562,56.81999969482422,101.05999755859375,321.20001220703125,136.5,36.71726989746094,9.0600004196167,35.79999923706055,288.6199951171875,142.85000610351562,29.364667892456055,117.4000015258789,199.60000610351562,57.06999969482422,101.43000030517578,323.1199951171875,136.55999755859375,36.831119537353516,9.100000381469727,35.95000076293945,290.54998779296875,144.0,151995000.0,6445500.0,4660400.0,6869200.0,1454100.0,5663100.0,10259000.0,15771951.0,43372300.0,8408200.0,2655100.0,7731300.0
2020-01-07,31.270666122436523,111.52389526367188,190.10333251953125,51.476768493652344,96.98240661621094,330.75,124.78887176513672,33.20478439331055,8.855631828308105,34.64727020263672,278.0346374511719,135.01458740234375,31.270666122436523,116.55999755859375,202.6300048828125,57.15999984741211,101.97000122070312,330.75,135.8800048828125,36.764705657958984,9.25,35.150001525878906,291.3500061035156,144.97999572753906,31.441999435424805,117.5199966430664,202.67999267578125,57.689998626708984,102.23999786376953,336.70001220703125,137.86000061035156,37.12523651123047,9.25,35.84000015258789,291.69000244140625,145.4499969482422,30.224000930786133,116.19999694824219,200.50999450683594,57.13999938964844,101.54000091552734,330.29998779296875,135.82000732421875,36.69829177856445,9.119999885559082,34.7400016784668,289.2799987792969,141.3800048828125,30.760000228881836,117.26000213623047,201.8699951171875,57.529998779296875,101.75,336.4700012207031,137.27999877929688,37.11574935913086,9.199999809265137,35.75,291.32000732421875,144.00999450683594,268231500.0,6846900.0,4047400.0,4006800.0,1388600.0,4703200.0,10531300.0,20108107.0,44984100.0,17556800.0,1963400.0,7382900.0
2020-01-08,32.80933380126953,111.14118194580078,193.18055725097656,51.36869812011719,97.15359497070312,339.260009765625,125.76233673095703,33.47041702270508,8.855631828308105,34.154422760009766,281.2220153808594,134.9959716796875,32.80933380126953,116.16000366210938,205.91000366210938,57.040000915527344,102.1500015258789,339.260009765625,136.94000244140625,37.05882263183594,9.25,34.650001525878906,294.69000244140625,144.9600067138672,33.232666015625,116.7300033569336,206.69000244140625,57.5099983215332,102.9800033569336,342.70001220703125,137.5800018310547,37.21062469482422,9.300000190734863,35.20000076293945,295.4800109863281,145.97999572753906,31.215333938598633,115.68000030517578,202.1999969482422,57.029998779296875,100.33999633789062,331.04998779296875,135.60000610351562,36.764705657958984,9.170000076293945,34.40999984741211,290.5,143.6999969482422,31.579999923706055,116.30000305175781,202.6199951171875,57.20000076293945,100.47000122070312,331.489990234375,135.6999969482422,36.774192810058594,9.229999542236328,35.040000915527344,290.989990234375,144.8699951171875,467164500.0,5875800.0,5284200.0,5627500.0,1521500.0,7104500.0,9695300.0,16403507.0,45994900.0,13229400.0,2492800.0,6605800.0
2020-01-09,32.089332580566406,112.28933715820312,195.46971130371094,51.38671112060547,97.9239730834961,335.6600036621094,126.22152709960938,33.324745178222656,8.865205764770508,34.578269958496094,285.73583984375,135.39639282226562,32.089332580566406,117.36000061035156,208.35000610351562,57.060001373291016,102.95999908447266,335.6600036621094,137.44000244140625,36.89753341674805,9.260000228881836,35.08000183105469,299.4200134277344,145.38999938964844,33.253334045410156,117.37000274658203,209.3699951171875,57.560001373291016,104.0199966430664,343.4200134277344,138.22999572753906,37.25806427001953,9.3100004196167,35.099998474121094,301.9599914550781,146.02999877929688,31.524667739868164,116.08000183105469,206.10000610351562,56.86000061035156,102.4000015258789,334.6099853515625,137.0399932861328,36.80265808105469,9.180000305175781,34.529998779296875,297.7099914550781,144.99000549316406,33.13999938964844,116.1500015258789,206.86000061035156,57.349998474121094,102.56999969482422,342.0,138.0500030517578,37.25806427001953,9.300000190734863,34.9900016784668,298.54998779296875,145.75999450683594,426606000.0,5563700.0,5971600.0,5775400.0,1790100.0,4709300.0,9469000.0,21971895.0,51817400.0,9610400.0,3261200.0,6112700.0
2020-01-10,31.876667022705078,111.35166931152344,194.4564971923828,51.03548049926758,96.71609497070312,329.04998779296875,124.96334838867188,33.8388786315918,8.855631828308105,34.154422760009766,283.6554870605469,135.08908081054688,31.876667022705078,116.37999725341797,207.27000427246094,56.66999816894531,101.69000244140625,329.04998779296875,136.07000732421875,37.466793060302734,9.25,34.650001525878906,297.239990234375,145.05999755859375,32.3293342590332,117.33999633789062,208.9499969482422,57.150001525878906,102.88999938964844,338.5,137.25,37.5996208190918,9.359999656677246,36.45000076293945,300.2699890136719,146.17999267578125,31.579999923706055,115.9800033569336,207.27000427246094,56.58000183105469,101.54000091552734,327.2699890136719,135.80999755859375,36.97343444824219,9.25,34.5099983215332,296.6600036621094,144.89999389648438,32.11933135986328,117.23999786376953,208.44000244140625,57.099998474121094,102.7300033569336,337.1300048828125,137.2100067138672,36.9829216003418,9.270000457763672,35.150001525878906,300.0,145.75,194392500.0,6054800.0,2336400.0,5285000.0,1462400.0,4718300.0,10190900.0,21557357.0,39796300.0,9644900.0,2024200.0,5042600.0
2020-01-13,34.990665435791016,110.87327575683594,193.74343872070312,51.071510314941406,95.43212127685547,338.9200134277344,126.00109100341797,33.77033233642578,8.846057891845703,34.479698181152344,286.165283203125,135.6851043701172,34.990665435791016,115.87999725341797,206.50999450683594,56.709999084472656,100.33999633789062,338.9200134277344,137.1999969482422,37.390892028808594,9.239999771118164,34.97999954223633,299.8699951171875,145.6999969482422,35.04199981689453,116.55000305175781,207.77999877929688,56.779998779296875,102.05999755859375,340.8500061035156,137.1999969482422,37.73244857788086,9.260000228881836,35.0,300.6499938964844,145.7899932861328,32.79999923706055,115.37000274658203,205.75999450683594,56.189998626708984,100.27999877929688,331.510009765625,135.75999450683594,37.20113754272461,9.109999656677246,34.4900016784668,296.79998779296875,144.72000122070312,32.900001525878906,116.37999725341797,207.3800048828125,56.52000045776367,101.73999786376953,331.79998779296875,136.19000244140625,37.59013366699219,9.25,34.689998626708984,296.9200134277344,145.47999572753906,397764000.0,6112600.0,2784200.0,6235800.0,1569700.0,6290000.0,12355200.0,15392405.0,48553700.0,7465700.0,1778600.0,4593200.0
